,price
12631,1015000.0
12632,580000.0
12633,852000.0
12634,1675000.0
12635,390000.0
12636,933000.0
12637,500000.0
12638,625000.0
12639,755000.0
12640,700000.0
12641,796000.0
12642,840000.0
12643,1200000.0
12644,750000.0
12645,2479000.0
12646,600000.0
12647,525000.0
12648,935000.0
12649,635000.0
12650,670000.0
12651,799200.0
12652,482000.0
12653,900000.0
12654,7700000.0
12655,960000.0
12656,626000.0
12657,1440000.0
12658,350000.0
12659,525000.0
12660,875000.0
12661,752000.0
12662,440000.0
12663,1050000.0
12664,660000.0
12665,670000.0
12666,1100000.0
12667,995000.0
12668,615000.0
12669,555000.0
12670,690000.0
12671,635000.0
12672,615000.0
12673,402000.0
12674,1443920.0
12675,845000.0
12676,1300000.0
12677,530000.0
12678,1272500.0
12679,525000.0
12680,800000.0
12681,690000.0
12682,1475000.0
12683,825000.0
12684,920000.0
12685,675000.0
12686,810000.0
12687,550000.0
12688,1045000.0
12689,729000.0
12690,952000.0
12691,550000.0
12692,505000.0
12693,1600000.0
12694,475000.0
12695,1200000.0
12696,403950.0
12697,670500.0
12698,330000.0
12699,979700.0
12700,407500.0
12701,982218.0
12702,625000.0
12703,800000.0
12704,1050000.0
12705,2147500.0
12706,950000.0
12707,1450000.0
12708,2250000.0
12709,527500.0
12710,975000.0
12711,399950.0
12712,659000.0
12713,664950.0
12714,584000.0
12715,505000.0
12716,653500.0
12717,499950.0
12718,562500.0
12719,650000.0
12720,690000.0
12721,575000.0
12722,630000.0
12723,1080000.0
12724,720000.0
12725,399950.0
12726,485000.0
12727,570000.0
12728,518500.0
12729,822500.0
12730,511000.0
12731,532170.0
12732,615000.0
12733,480000.0
12734,481000.0
12735,548000.0
12736,640000.0
12737,791500.0
12738,437500.0
12739,450000.0
12740,482000.0
12741,1000000.0
12742,595000.0
12743,880000.0
12744,531000.0
12745,340000.0
12746,565000.0
12747,715000.0
12748,650000.0
12749,825000.0
12750,466000.0
12751,720000.0
12752,700000.0
12753,280300.0
12754,415000.0
12755,690000.0
12756,492000.0
12757,310000.0
12758,265000.0
12759,340000.0
12760,780000.0
12761,450000.0
12762,830000.0
12763,425000.0
12764,715000.0
12765,640000.0
12766,352950.0
12767,495000.0
12768,650000.0
12769,610000.0
12770,440000.0
12771,635000.0
12772,775000.0
12773,780000.0
12774,487250.0
12775,712000.0
12776,805000.0
12777,1125000.0
12778,800000.0
12779,725000.0
12780,627500.0
12781,430000.0
12782,470450.0
12783,462000.0
12784,800000.0
12785,800000.0
12786,440000.0
12787,405000.0
12788,990000.0
12789,500000.0
12790,510000.0
12791,679000.0
12792,392450.0
12793,425000.0
12794,695000.0
12795,415000.0
12796,475000.0
12797,670000.0
12798,579000.0
12799,645000.0
12800,709000.0
12801,245000.0
12802,350000.0
12803,499000.0
12804,450000.0
12805,479000.0
12806,335000.0
12807,430000.0
12808,685000.0
12809,409500.0
12810,660000.0
12811,700000.0
12812,660000.0
12813,440000.0
12814,625000.0
12815,613000.0
12816,750000.0
12817,405000.0
12818,967000.0
12819,389000.0
12820,802000.0
12821,525000.0
12822,1015000.0
12823,540000.0
12824,480000.0
12825,280000.0
12826,695000.0
12827,416000.0
12828,440000.0
12829,425000.0
12830,433500.0
12831,720000.0
12832,390000.0
12833,599999.0
12834,825000.0
12835,579100.0
12836,552000.0
12837,1045000.0
12838,875000.0
12839,486700.0
12840,527500.0
12841,912000.0
12842,752000.0
12843,450000.0
12844,680000.0
12845,400000.0
12846,407000.0
12847,626500.0
12848,725000.0
12849,775000.0
12850,630000.0
12851,745000.0
12852,716100.0
12853,720000.0
12854,430000.0
12855,465000.0
12856,599000.0
12857,547000.0
12858,764000.0
12859,453000.0
12860,702500.0
12861,798750.0
12862,1165000.0
12863,515000.0
12864,475000.0
12865,395000.0
12866,549000.0
12867,832600.0
12868,1297000.0
12869,678500.0
12870,532500.0
12871,1315000.0
12872,767500.0
12873,300000.0
12874,640000.0
12875,578888.0
12876,480000.0
12877,720000.0
12878,1000000.0
12879,629000.0
12880,650000.0
12881,730000.0
12882,665000.0
12883,450000.0
12884,447500.0
12885,980000.0
12886,370000.0
12887,526000.0
12888,620000.0
12889,780000.0
12890,1030000.0
12891,510000.0
12892,650000.0
12893,700000.0
12894,650000.0
12895,1695000.0
12896,360000.0
12897,625000.0
12898,549000.0
12899,550000.0
12900,393000.0
12901,539000.0
12902,575575.0
12903,313000.0
12904,320000.0
12905,599000.0
12906,406100.0
12907,550000.0
12908,355000.0
12909,560000.0
12910,725000.0
12911,870000.0
12912,499950.0
12913,587206.0
12914,515000.0
12915,875000.0
12916,280000.0
12917,380500.0
12918,550000.0
12919,460000.0
12920,345000.0
12921,875000.0
12922,455000.0
12923,1000000.0
12924,585000.0
12925,785000.0
12926,450000.0
12927,980000.0
12928,342000.0
12929,775000.0
12930,565000.0
12931,459500.0
12932,810000.0
12933,475000.0
12934,382000.0
12935,510000.0
12936,349950.0
12937,452000.0
12938,601150.0
12939,588000.0
12940,500000.0
12941,760500.0
12942,470000.0
12943,604000.0
12944,425000.0
12945,452000.0
12946,428750.0
12947,700000.0
12948,720000.0
12949,503045.0
12950,569950.0
12951,700000.0
12952,842000.0
12953,412133.0
12954,715000.0
12955,780000.0
12956,432500.0
12957,826000.0
12958,587750.0
12959,429000.0
12960,533000.0
12961,913000.0
12962,685000.0
12963,1008000.0
12964,398500.0
12965,850000.0
12966,734000.0
12967,275000.0
12968,760000.0
12969,350000.0
12970,432000.0
12971,550000.0
12972,920000.0
12973,680200.0
12974,616500.0
12975,475000.0
12976,393000.0
12977,400000.0
12978,749500.0
12979,495000.0
12980,578500.0
12981,435000.0
12982,580000.0
12983,530000.0
12984,657100.0
12985,485000.0
12986,720001.0
12987,829000.0
12988,338000.0
12989,446000.0
12990,601450.0
12991,965000.0
12992,695000.0
12993,402500.0
12994,550000.0
12995,770000.0
12996,525000.0
12997,645000.0
12998,738000.0
12999,521000.0
13000,436000.0
13001,750000.0
13002,875000.0
13003,283000.0
13004,397500.0
13005,710000.0
13006,845000.0
13007,1105000.0
13008,525000.0
13009,270000.0
13010,651500.0
13011,565000.0
13012,438600.0
13013,355000.0
13014,1125000.0
13015,543000.0
13016,365000.0
13017,519000.0
13018,565000.0
13019,675000.0
13020,869900.0
13021,700000.0
13022,397000.0
13023,870300.0
13024,525000.0
13025,831000.0
13026,680000.0
13027,688500.0
13028,314963.0
13029,371000.0
13030,857500.0
13031,355000.0
13032,350000.0
13033,550000.0
13034,535000.0
13035,1000000.0
13036,800000.0
13037,680000.0
13038,397500.0
13039,238000.0
13040,780000.0
13041,539000.0
13042,577500.0
13043,349000.0
13044,395000.0
13045,259250.0
13046,580000.0
13047,549000.0
13048,875000.0
13049,488000.0
13050,543000.0
13051,760000.0
13052,430000.0
13053,781000.0
13054,605000.0
13055,527950.0
13056,551000.0
13057,698000.0
13058,696500.0
13059,444000.0
13060,570000.0
13061,390000.0
13062,409950.0
13063,445000.0
13064,550000.0
13065,597000.0
13066,471001.0
13067,549000.0
13068,705000.0
13069,418000.0
13070,549000.0
13071,575000.0
13072,765000.0
13073,705000.0
13074,712500.0
13075,409950.0
13076,870000.0
13077,535000.0
13078,470000.0
13079,580000.0
13080,662500.0
13081,403000.0
13082,705000.0
13083,575000.0
13084,570000.0
13085,365000.0
13086,725000.0
13087,445434.0
13088,525000.0
13089,430000.0
13090,488000.0
13091,355000.0
13092,1025000.0
13093,415000.0
13094,930000.0
13095,887200.0
13096,620000.0
13097,513000.0
13098,540000.0
13099,925000.0
13100,805000.0
13101,562500.0
13102,759000.0
13103,650000.0
13104,380000.0
13105,762000.0
13106,1311000.0
13107,340000.0
13108,269500.0
13109,388000.0
13110,620000.0
13111,599995.0
13112,645000.0
13113,422500.0
13114,605000.0
13115,640000.0
13116,812000.0
13117,640000.0
13118,500000.0
13119,415000.0
13120,690000.0
13121,765000.0
13122,360000.0
13123,608000.0
13124,500000.0
13125,825000.0
13126,509000.0
13127,660000.0
13128,600000.0
13129,250000.0
13130,650000.0
13131,465000.0
13132,533000.0
13133,341000.0
13134,620000.0
13135,580000.0
13136,677000.0
13137,326000.0
13138,342000.0
13139,442000.0
13140,569000.0
13141,605000.0
13142,560000.0
13143,520000.0
13144,440000.0
13145,645000.0
13146,625000.0
13147,650000.0
13148,1350000.0
13149,747000.0
13150,485000.0
13151,563000.0
13152,658500.0
13153,780000.0
13154,855000.0
13155,480000.0
13156,474800.0
13157,428000.0
13158,565000.0
13159,748000.0
13160,425000.0
13161,700000.0
13162,340000.0
13163,575000.0
13164,325000.0
13165,427000.0
13166,705000.0
13167,579000.0
13168,1375000.0
13169,430000.0
13170,420000.0
13171,599950.0
13172,850000.0
13173,615000.0
13174,700000.0
13175,539950.0
13176,412000.0
13177,925000.0
13178,499000.0
13179,791000.0
13180,415000.0
13181,818000.0
13182,660000.0
13183,538000.0
13184,765000.0
13185,799000.0
13186,665000.0
13187,413450.0
13188,405000.0
13189,640000.0
13190,526500.0
13191,625000.0
13192,770000.0
13193,399950.0
13194,900000.0
13195,575000.0
13196,611000.0
13197,435000.0
13198,315000.0
13199,1001000.0
13200,760000.0
13201,560000.0
13202,635500.0
13203,476000.0
13204,517000.0
13205,504500.0
13206,850000.0
13207,820000.0
13208,875000.0
13209,530000.0
13210,387000.0
13211,835000.0
13212,540000.0
13213,345000.0
13214,312500.0
13215,504200.0
13216,580000.0
13217,290000.0
13218,405000.0
13219,562000.0
13220,291000.0
13221,345000.0
13222,543000.0
13223,1375000.0
13224,660000.0
13225,580000.0
13226,399000.0
13227,414950.0
13228,523950.0
13229,449950.0
13230,436110.0
13231,380000.0
13232,622000.0
13233,1465000.0
13234,619000.0
13235,547500.0
13236,245000.0
13237,343000.0
13238,650000.0
13239,635000.0
13240,667000.0
13241,660000.0
13242,602000.0
13243,360000.0
13244,550000.0
13245,500000.0
13246,306000.0
13247,525000.0
13248,672000.0
13249,375000.0
13250,1205000.0
13251,580000.0
13252,467000.0
13253,565000.0
13254,609000.0
13255,625000.0
13256,344000.0
13257,385000.0
13258,482500.0
13259,379000.0
13260,375000.0
13261,355000.0
13262,500000.0
13263,670000.0
13264,560000.0
13265,319950.0
13266,425000.0
13267,515000.0
13268,350000.0
13269,376000.0
13270,359000.0
13271,500000.0
13272,625000.0
13273,563500.0
13274,239000.0
13275,674600.0
13276,450000.0
13277,399995.0
13278,369950.0
13279,595000.0
13280,375000.0
13281,565000.0
13282,356000.0
13283,401000.0
13284,420000.0
13285,336000.0
13286,580000.0
13287,355000.0
13288,350000.0
13289,650000.0
13290,375000.0
13291,630500.0
13292,610000.0
13293,671500.0
13294,559000.0
13295,441750.0
13296,716000.0
13297,453000.0
13298,539900.0
13299,1500000.0
13300,375000.0
13301,245000.0
13302,344000.0
13303,1065000.0
13304,331000.0
13305,339950.0
13306,370000.0
13307,455000.0
13308,598500.0
13309,374950.0
13310,485000.0
13311,410000.0
13312,375000.0
13313,349000.0
13314,450000.0
13315,504600.0
13316,535000.0
13317,385000.0
13318,610000.0
13319,1555000.0
13320,482000.0
13321,475000.0
13322,459000.0
13323,690000.0
13324,610950.0
13325,475000.0
13326,520000.0
13327,360000.0
13328,920000.0
13329,885000.0
13330,625504.0
13331,550700.0
13332,880000.0
13333,641000.0
13334,671500.0
13335,542000.0
13336,530000.0
13337,495000.0
13338,1250000.0
13339,1300000.0
13340,664000.0
13341,720000.0
13342,553500.0
13343,700000.0
13344,716500.0
13345,900000.0
13346,2537000.0
13347,450000.0
13348,512000.0
13349,490000.0
13350,2532000.0
13351,1735000.0
13352,580000.0
13353,1324050.0
13354,763101.0
13355,1130000.0
13356,635000.0
13357,556000.0
13358,527000.0
13359,672324.0
13360,417000.0
13361,554663.0
13362,1740000.0
13363,810000.0
13364,889000.0
13365,395000.0
13366,770000.0
13367,565000.0
13368,790000.0
13369,1600000.0
13370,1285000.0
13371,593500.0
13372,1400000.0
13373,562000.0
13374,458000.0
13375,501000.0
13376,618000.0
13377,603000.0
13378,1130000.0
13379,1000000.0
13380,1200000.0
13381,1295000.0
13382,610000.0
13383,469000.0
13384,530000.0
13385,530000.0
13386,625000.0
13387,1620500.0
13388,525000.0
13389,575000.0
13390,1280000.0
13391,1240000.0
13392,848000.0
13393,670000.0
13394,565000.0
13395,941000.0
13396,3650000.0
13397,829900.0
13398,515000.0
13399,657500.0
13400,1395000.0
13401,835000.0
13402,1255000.0
13403,758800.0
13404,907000.0
13405,679000.0
13406,545000.0
13407,2500000.0
13408,600000.0
13409,978000.0
13410,613200.0
13411,826600.0
13412,441500.0
13413,526000.0
13414,1865000.0
13415,602000.0
13416,1250000.0
13417,515000.0
13418,509250.0
13419,510000.0
13420,580000.0
13421,815241.0
13422,1325000.0
13423,1070000.0
13424,450000.0
13425,706000.0
13426,700000.0
13427,485000.0
13428,514000.0
13429,961000.0
13430,1540000.0
13431,1482500.0
13432,1250000.0
13433,540000.0
13434,483000.0
13435,503000.0
13436,665000.0
13437,682000.0
13438,1365000.0
13439,950000.0
13440,440000.0
13441,570000.0
13442,447000.0
13443,1084500.0
13444,655000.0
13445,465000.0
13446,549995.0
13447,541000.0
13448,1295000.0
13449,620000.0
13450,2555000.0
13451,1295000.0
13452,1655000.0
13453,880000.0
13454,544000.0
13455,1110000.0
13456,550000.0
13457,1081000.0
13458,785000.0
13459,550000.0
13460,980000.0
13461,577000.0
13462,471000.0
13463,680000.0
13464,733000.0
13465,730000.0
13466,686500.0
13467,808000.0
13468,1250000.0
13469,469950.0
13470,460000.0
13471,906000.0
13472,670000.0
13473,1688000.0
13474,435000.0
13475,766500.0
13476,599950.0
13477,594000.0
13478,1031000.0
13479,380000.0
13480,667000.0
13481,1005000.0
13482,665000.0
13483,1580000.0
13484,550700.0
13485,667750.0
13486,750000.0
13487,630000.0
13488,998000.0
13489,537000.0
13490,1340000.0
13491,730000.0
13492,1020000.0
13493,484000.0
13494,475000.0
13495,525000.0
13496,550000.0
13497,861000.0
13498,575000.0
13499,1690000.0
13500,1285000.0
13501,712500.0
13502,530000.0
13503,735000.0
13504,710000.0
13505,651000.0
13506,1185000.0
13507,875000.0
13508,685000.0
13509,1400000.0
13510,1475000.0
13511,815000.0
13512,840000.0
13513,725000.0
13514,650000.0
13515,920000.0
13516,990000.0
13517,1205000.0
13518,458000.0
13519,980000.0
13520,540000.0
13521,718000.0
13522,505400.0
13523,550000.0
13524,1855000.0
13525,549900.0
13526,1265000.0
13527,589000.0
13528,934000.0
13529,455000.0
13530,621000.0
13531,613000.0
13532,2950000.0
13533,1160000.0
13534,675000.0
13535,2180000.0
13536,580000.0
13537,1415000.0
13538,534000.0
13539,930000.0
13540,660000.0
13541,1550000.0
13542,675000.0
13543,580000.0
13544,555000.0
13545,645000.0
13546,599000.0
13547,552000.0
13548,1312000.0
13549,590000.0
13550,540000.0
13551,384000.0
13552,1485000.0
13553,545000.0
13554,525000.0
13555,433000.0
13556,599000.0
13557,181000.0
13558,385000.0
13559,285000.0
13560,345000.0
13561,259950.0
13562,413000.0
13563,795000.0
13564,408200.0
13565,340000.0
13566,209000.0
13567,384000.0
13568,270000.0
13569,200000.0
13570,170000.0
13571,357000.0
13572,280000.0
13573,409900.0
13574,352000.0
13575,396000.0
13576,445000.0
13577,400000.0
13578,316500.0
13579,250000.0
13580,276000.0
13581,335000.0
13582,560000.0
13583,320000.0
13584,375000.0
13585,399950.0
13586,205000.0
13587,367000.0
13588,210000.0
13589,336000.0
13590,426000.0
13591,325000.0
13592,355000.0
13593,219000.0
13594,286000.0
13595,415000.0
13596,399950.0
13597,300000.0
13598,495000.0
13599,645000.0
13600,240000.0
13601,373000.0
13602,326500.0
13603,259950.0
13604,369000.0
13605,260000.0
13606,369000.0
13607,430000.0
13608,291700.0
13609,360000.0
13610,125000.0
13611,375000.0
13612,328000.0
13613,325000.0
13614,255000.0
13615,385000.0
13616,210000.0
13617,365000.0
13618,226550.0
13619,397500.0
13620,250000.0
13621,294000.0
13622,355000.0
13623,294010.0
13624,339000.0
13625,250000.0
13626,172000.0
13627,194000.0
13628,249900.0
13629,263500.0
13630,150000.0
13631,309950.0
13632,360000.0
13633,250800.0
13634,269000.0
13635,538900.0
13636,371500.0
13637,385000.0
13638,299950.0
13639,339888.0
13640,425000.0
13641,270000.0
13642,276000.0
13643,225000.0
13644,284000.0
13645,368000.0
13646,411500.0
13647,325000.0
13648,379900.0
13649,277000.0
13650,320000.0
13651,160000.0
13652,165000.0
13653,256000.0
13654,285000.0
13655,275000.0
13656,328000.0
13657,360000.0
13658,369950.0
13659,230000.0
13660,325000.0
13661,450000.0
13662,330000.0
13663,475000.0
13664,107000.0
13665,165000.0
13666,433000.0
13667,330000.0
13668,193000.0
13669,320000.0
13670,330000.0
13671,209500.0
13672,260000.0
13673,520000.0
13674,287000.0
13675,215000.0
13676,150000.0
13677,366000.0
13678,342000.0
13679,348140.0
13680,320000.0
13681,318500.0
13682,399990.0
13683,267100.0
13684,465000.0
13685,300000.0
13686,325000.0
13687,353900.0
13688,248000.0
13689,546940.0
13690,215000.0
13691,290000.0
13692,315000.0
13693,445000.0
13694,310000.0
13695,270000.0
13696,402000.0
13697,312000.0
13698,400000.0
13699,385000.0
13700,287000.0
13701,540000.0
13702,175000.0
13703,210750.0
13704,375000.0
13705,330000.0
13706,315000.0
13707,305000.0
13708,354000.0
13709,245000.0
13710,188000.0
13711,295000.0
13712,199400.0
13713,260000.0
13714,464950.0
13715,309000.0
13716,325000.0
13717,330000.0
13718,218000.0
13719,348500.0
13720,222000.0
13721,229000.0
13722,180000.0
13723,280000.0
13724,175000.0
13725,415000.0
13726,275000.0
13727,107000.0
13728,232900.0
13729,352000.0
13730,148000.0
13731,244900.0
13732,312000.0
13733,329000.0
13734,329900.0
13735,310000.0
13736,230000.0
13737,315000.0
13738,310000.0
13739,270000.0
13740,350000.0
13741,419000.0
13742,220000.0
13743,325000.0
13744,280000.0
13745,335000.0
13746,435010.0
13747,265000.0
13748,260000.0
13749,312500.0
13750,294350.0
13751,275000.0
13752,102500.0
13753,216000.0
13754,289000.0
13755,515000.0
13756,426000.0
13757,307000.0
13758,349000.0
13759,417000.0
13760,248500.0
13761,250000.0
13762,390000.0
13763,310000.0
13764,283000.0
13765,379900.0
13766,308500.0
13767,270000.0
13768,295000.0
13769,275000.0
13770,233000.0
13771,285000.0
13772,412000.0
13773,399000.0
13774,229000.0
13775,375000.0
13776,250000.0
13777,300000.0
13778,295000.0
13779,325000.0
13780,315000.0
13781,325000.0
13782,235000.0
13783,245000.0
13784,290000.0
13785,377000.0
13786,271000.0
13787,90000.0
13788,355000.0
13789,283000.0
13790,400000.0
13791,313500.0
13792,300000.0
13793,335000.0
13794,168000.0
13795,435000.0
13796,135000.0
13797,330000.0
13798,340000.0
13799,363000.0
13800,249000.0
13801,350000.0
13802,616750.0
13803,300000.0
13804,382000.0
13805,275000.0
13806,342000.0
13807,343000.0
13808,275000.0
13809,240000.0
13810,346500.0
13811,238000.0
13812,329000.0
13813,215000.0
13814,335000.0
13815,323000.0
13816,315000.0
13817,420000.0
13818,295000.0
13819,562000.0
13820,240000.0
13821,285000.0
13822,280000.0
13823,300000.0
13824,220000.0
13825,165000.0
13826,137000.0
13827,346500.0
13828,148000.0
13829,372000.0
13830,151000.0
13831,399700.0
13832,380000.0
13833,299000.0
13834,267800.0
13835,299900.0
13836,282000.0
13837,230000.0
13838,358990.0
13839,625000.0
13840,315000.0
13841,292500.0
13842,445000.0
13843,545000.0
13844,309000.0
13845,205000.0
13846,300500.0
13847,450000.0
13848,338800.0
13849,308000.0
13850,352500.0
13851,312500.0
13852,258800.0
13853,295000.0
13854,256950.0
13855,359800.0
13856,320000.0
13857,545000.0
13858,315000.0
13859,285000.0
13860,395000.0
13861,450000.0
13862,357500.0
13863,239800.0
13864,616950.0
13865,336900.0
13866,352800.0
13867,425000.0
13868,312000.0
13869,299999.0
13870,580000.0
13871,255000.0
13872,346000.0
13873,255000.0
13874,320000.0
13875,515000.0
13876,279800.0
13877,265050.0
13878,389950.0
13879,320000.0
13880,208400.0
13881,452000.0
13882,338000.0
13883,705000.0
13884,274800.0
13885,325000.0
13886,315000.0
13887,359800.0
13888,443000.0
13889,249000.0
13890,305000.0
13891,330000.0
13892,530000.0
13893,640000.0
13894,675000.0
13895,519950.0
13896,560000.0
13897,470000.0
13898,529000.0
13899,570000.0
13900,565000.0
13901,505000.0
13902,375000.0
13903,467000.0
13904,490000.0
13905,440000.0
13906,583500.0
13907,670950.0
13908,775000.0
13909,430000.0
13910,550000.0
13911,536000.0
13912,562100.0
13913,373500.0
13914,513000.0
13915,752500.0
13916,450000.0
13917,395000.0
13918,638000.0
13919,726000.0
13920,535000.0
13921,525000.0
13922,650000.0
13923,750000.0
13924,632500.0
13925,395000.0
13926,635000.0
13927,580000.0
13928,526000.0
13929,775000.0
13930,622000.0
13931,639000.0
13932,551000.0
13933,344000.0
13934,469000.0
13935,555000.0
13936,477000.0
13937,467000.0
13938,646000.0
13939,624000.0
13940,550000.0
13941,452000.0
13942,440000.0
13943,754300.0
13944,600000.0
13945,499000.0
13946,485000.0
13947,500000.0
13948,465000.0
13949,652000.0
13950,860000.0
13951,356000.0
13952,445000.0
13953,490000.0
13954,500000.0
13955,870000.0
13956,515000.0
13957,513000.0
13958,667000.0
13959,500000.0
13960,630000.0
13961,520000.0
13962,560000.0
13963,767500.0
13964,382000.0
13965,550000.0
13966,450000.0
13967,750000.0
13968,520000.0
13969,576250.0
13970,732000.0
13971,565000.0
13972,507000.0
13973,402000.0
13974,536500.0
13975,417200.0
13976,506000.0
13977,437500.0
13978,422250.0
13979,485000.0
13980,455000.0
13981,585000.0
13982,848750.0
13983,540000.0
13984,505500.0
13985,405000.0
13986,529950.0
13987,900000.0
13988,770000.0
13989,435000.0
13990,405000.0
13991,563000.0
13992,503000.0
13993,650000.0
13994,775000.0
13995,439950.0
13996,577000.0
13997,402500.0
13998,500000.0
13999,489000.0
14000,600000.0
14001,594000.0
14002,470000.0
14003,448000.0
14004,730000.0
14005,536000.0
14006,460000.0
14007,595000.0
14008,700000.0
14009,484950.0
14010,450000.0
14011,491000.0
14012,670000.0
14013,975000.0
14014,710500.0
14015,545000.0
14016,600000.0
14017,429000.0
14018,625000.0
14019,357950.0
14020,440000.0
14021,500000.0
14022,425000.0
14023,425000.0
14024,515000.0
14025,429000.0
14026,675000.0
14027,453000.0
14028,595000.0
14029,492000.0
14030,605000.0
14031,418000.0
14032,608000.0
14033,481000.0
14034,475999.0
14035,460000.0
14036,600000.0
14037,665000.0
14038,790000.0
14039,733000.0
14040,424000.0
14041,769950.0
14042,517950.0
14043,475000.0
14044,475000.0
14045,475000.0
14046,550000.0
14047,523460.0
14048,525000.0
14049,530000.0
14050,724950.0
14051,715000.0
14052,699000.0
14053,707500.0
14054,500000.0
14055,371000.0
14056,525000.0
14057,500000.0
14058,469000.0
14059,499950.0
14060,705000.0
14061,496000.0
14062,465000.0
14063,630000.0
14064,630000.0
14065,425000.0
14066,445700.0
14067,600000.0
14068,805000.0
14069,800000.0
14070,560000.0
14071,435000.0
14072,1070000.0
14073,1205000.0
14074,557000.0
14075,957000.0
14076,575000.0
14077,460000.0
14078,871000.0
14079,852000.0
14080,623500.0
14081,575000.0
14082,612000.0
14083,770000.0
14084,2475000.0
14085,940000.0
14086,675000.0
14087,469000.0
14088,473000.0
14089,465000.0
14090,530000.0
14091,483000.0
14092,618000.0
14093,725000.0
14094,512000.0
14095,734200.0
14096,554600.0
14097,890000.0
14098,482000.0
14099,540000.0
14100,550000.0
14101,685000.0
14102,606000.0
14103,535000.0
14104,519000.0
14105,535000.0
14106,479950.0
14107,657000.0
14108,489000.0
14109,649000.0
14110,622500.0
14111,515000.0
14112,598950.0
14113,452950.0
14114,541000.0
14115,459000.0
14116,445000.0
14117,290000.0
14118,445000.0
14119,539000.0
14120,524000.0
14121,478000.0
14122,659000.0
14123,436000.0
14124,437500.0
14125,548000.0
14126,2945000.0
14127,462550.0
14128,607500.0
14129,609500.0
14130,500000.0
14131,529950.0
14132,529950.0
14133,599950.0
14134,499000.0
14135,455000.0
14136,425000.0
14137,490000.0
14138,1200000.0
14139,396000.0
14140,540000.0
14141,415000.0
14142,452000.0
14143,631500.0
14144,460000.0
14145,436000.0
14146,499950.0
14147,510000.0
14148,500000.0
14149,705000.0
14150,514700.0
14151,586500.0
14152,529000.0
14153,590000.0
14154,495000.0
14155,440000.0
14156,553000.0
14157,505000.0
14158,329950.0
14159,423000.0
14160,475000.0
14161,404000.0
14162,442000.0
14163,447000.0
14164,250000.0
14165,360000.0
14166,265000.0
14167,500000.0
14168,380000.0
14169,400000.0
14170,337000.0
14171,531000.0
14172,315000.0
14173,320000.0
14174,250000.0
14175,320000.0
14176,437000.0
14177,569000.0
14178,157500.0
14179,332000.0
14180,525000.0
14181,425000.0
14182,425000.0
14183,325088.0
14184,385000.0
14185,495000.0
14186,335000.0
14187,337500.0
14188,317000.0
14189,445000.0
14190,210000.0
14191,155000.0
14192,268000.0
14193,330000.0
14194,353000.0
14195,335000.0
14196,260000.0
14197,285000.0
14198,415000.0
14199,545500.0
14200,279000.0
14201,300000.0
14202,285000.0
14203,270000.0
14204,375000.0
14205,254000.0
14206,330000.0
14207,337500.0
14208,445000.0
14209,275000.0
14210,490000.0
14211,455850.0
14212,480000.0
14213,360000.0
14214,439000.0
14215,330000.0
14216,457500.0
14217,299000.0
14218,390000.0
14219,295000.0
14220,345000.0
14221,268000.0
14222,90000.0
14223,385000.0
14224,395000.0
14225,440000.0
14226,205000.0
14227,400000.0
14228,445000.0
14229,155000.0
14230,235000.0
14231,384000.0
14232,259000.0
14233,349950.0
14234,334998.0
14235,440000.0
14236,449500.0
14237,275000.0
14238,350000.0
14239,491000.0
14240,250000.0
14241,325000.0
14242,350000.0
14243,330000.0
14244,392000.0
14245,360000.0
14246,425000.0
14247,311000.0
14248,246950.0
14249,299880.0
14250,475000.0
14251,400000.0
14252,355000.0
14253,500000.0
14254,208417.0
14255,339000.0
14256,385000.0
14257,560000.0
14258,467000.0
14259,130000.0
14260,577288.0
14261,191000.0
14262,380000.0
14263,402000.0
14264,469000.0
14265,255000.0
14266,350000.0
14267,420000.0
14268,311000.0
14269,539500.0
14270,349950.0
14271,284000.0
14272,230000.0
14273,355000.0
14274,346500.0
14275,280000.0
14276,320000.0
14277,635000.0
14278,430000.0
14279,415000.0
14280,249950.0
14281,315000.0
14282,393000.0
14283,320000.0
14284,324800.0
14285,255000.0
14286,300000.0
14287,207000.0
14288,589500.0
14289,319500.0
14290,280500.0
14291,380000.0
14292,300000.0
14293,315450.0
14294,285000.0
14295,411715.0
14296,550000.0
14297,440000.0
14298,240000.0
14299,250000.0
14300,355000.0
14301,325000.0
14302,310000.0
14303,310000.0
14304,640000.0
14305,400000.0
14306,267000.0
14307,605000.0
14308,212000.0
14309,235000.0
14310,235000.0
14311,269500.0
14312,400000.0
14313,429000.0
14314,393000.0
14315,174900.0
14316,252500.0
14317,390000.0
14318,569900.0
14319,430000.0
14320,380000.0
14321,340000.0
14322,500000.0
14323,175003.0
14324,415000.0
14325,453000.0
14326,439000.0
14327,395000.0
14328,160797.0
14329,335000.0
14330,294000.0
14331,230000.0
14332,395000.0
14333,300000.0
14334,182568.0
14335,330000.0
14336,295500.0
14337,300000.0
14338,487000.0
14339,477000.0
14340,229800.0
14341,440000.0
14342,535000.0
14343,230000.0
14344,890000.0
14345,610000.0
14346,550000.0
14347,453500.0
14348,725000.0
14349,479000.0
14350,682000.0
14351,464950.0
14352,707500.0
14353,550000.0
14354,1175000.0
14355,700000.0
14356,430000.0
14357,494400.0
14358,563000.0
14359,1440000.0
14360,736000.0
14361,216650.0
14362,716000.0
14363,762000.0
14364,710000.0
14365,895000.0
